prodName,prodId,sponsoredProduct,sellPrice,ListPrice,freeShip,AveRating,reviewCount,brandName,sellerName,pageNum,pageRank,prodURL
"Dell Inspiron 11 Laptop, 11.6"", AMD A9-9420e with Radeon™ R5 Graphics, Integrated Graphics, 500GB HDD Storage, 4GB RAM, i3185-A122WHT-PUS i3185-A122WHT-PUS",27217601,FALSE,$234.00 ,,Not Available,3.3565,836,Dell,Walmart,4,3,/ip/Dell-Inspiron-11-Laptop-11-6-AMD-A9-9420e-Radeon-R5-Graphics-Integrated-Graphics-500GB-HDD-Storage-4GB-RAM-i3185-A122WHT-PUS-i3185-A122WHT-PUS/127217601
REFURBISHED Lenovo ThinkPad T430 i5 2.6GHz 8GB 320GB DRW Windows 10 Pro 64 Laptop Computer,53749698,FALSE,$207.00 ,,Not Available,4,10,Lenovo,Discount Computer Depot,4,4,/ip/REFURBISHED-Lenovo-ThinkPad-T430-i5-2-6GHz-8GB-320GB-DRW-Windows-10-Pro-64-Laptop-Computer/53749698
"HP Laptop 15.6"" Intel Pentium Silver N5000 Quad Core 1.10 GHz, 4GB RAM, 500GB HDD, DVD+RW, WiFi, Bluetooth, Webcam, USB 3.0, HDMI, Windows 10 - RED",70828595,FALSE,$349.00 ,,Not Available,4.25,4,HP,El Chasqui USA Company,4,5,/ip/HP-Laptop-15-6-Intel-Pentium-Silver-N5000-Quad-Core-1-10-GHz-4GB-RAM-500GB-HDD-DVD-RW-WiFi-Bluetooth-Webcam-USB-3-0-HDMI-Windows-10-RED/470828595
"HP 14-CM0010NR Jet Black 14 inch Laptop, Windows 10, E2-9000e QC Processor, 4GB Memory, 500 GB Hard Drive,  UMA Graphics,  HD Audio",26455629,FALSE,$299.99 ,,Not Available,4.1667,6,HP,Walmart,4,6,/ip/HP-14-CM0010NR-Jet-Black-14-inch-Laptop-Windows-10-E2-9000e-QC-Processor-4GB-Memory-500-GB-Hard-Drive-nbsp-UMA-Graphics-nbsp-HD-Audio/126455629
"HP 15-DB0073NR Light Blue 15.6 inch Laptop, A9-9425 DC Processor, 4GB Memory, 1TB Hard Drive, UMA Graphics, DVD, HD Audio",74856360,FALSE,$439.99 ,,Not Available,3.5,8,HP,Walmart,4,7,/ip/HP-15-DB0073NR-Light-Blue-15-6-inch-Laptop-A9-9425-DC-Processor-4GB-Memory-1TB-Hard-Drive-UMA-Graphics-DVD-HD-Audio/374856360
"Dell Inspiron 15 5579 Laptop, 15.6"", Intel® Core™ i5-8250U, Intel® UHD Graphics 620, 1TB HDD, 8GB RAM, i5579-5930GRY-PUS",91841324,FALSE,$576.45 ,,Not Available,3.9449,2198,Dell,Walmart,4,8,/ip/Dell-Inspiron-15-5579-Laptop-15-6-Intel-Core-i5-8250U-Intel-UHD-Graphics-620-1TB-HDD-8GB-RAM-i5579-5930GRY-PUS/791841324
"Lenovo ideapad 320 15.6"" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Onyx Black",55846559,FALSE,$356.00 ,,Available,3.975,40,Lenovo,EZ Tech,4,9,/ip/Lenovo-ideapad-320-15-6-Laptop-Windows-10-AMD-A9-9420-Dual-Core-Processor-4GB-RAM-1TB-Hard-Drive-Onyx-Black/55846559
"HP Stream 11 Laptop 11.6"" , Intel Celeron N3060, Intel UHD Graphics 400, 32GB eMMC, 4GB SDRAM, Office 365 Personal- 1 YR, Infinity Purple, 11-ah013wm",57073034,FALSE,$199.00 ,,Not Available,3,2,HP,El Chasqui USA Company,4,10,/ip/HP-Stream-11-Laptop-11-6-Intel-Celeron-N3060-Intel-UHD-Graphics-400-32GB-eMMC-4GB-SDRAM-Office-365-Personal-1-YR-Infinity-Purple-11-ah013wm/357073034
"HP 17-BY0020NR Jet Black, 17.3 inch Touch Laptop, Windows 10, Core i3-7020U DC Processor, 8GB Memory, 1TB Hard Drive, UMA Graphics, DVD",1069437,FALSE,$599.97 ,,Not Available,5,3,HP,Walmart,4,11,/ip/HP-17-BY0020NR-Jet-Black-17-3-inch-Touch-Laptop-Windows-10-Core-i3-7020U-DC-Processor-8GB-Memory-1TB-Hard-Drive-UMA-Graphics-DVD/201069437
"HP 15-ay070wm 15.6"" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive",51397785,FALSE,$329.99 ,,Not Available,3.3276,58,HP,Oasis Express L.L.C.,4,12,/ip/HP-15-ay070wm-15-6-Realtree-Xtra-Camo-Laptop-Windows-10-Intel-Pentium-N3710-Processor-4GB-Memory-1TB-Hard-Drive/51397785
REFURBISHED Dell Latitude E6400 C2 2.4GHz 4GB 160GB CMB Windows 10 Pro 64 Laptop,18851719,FALSE,$129.00 ,,Not Available,3.3478,23,Dell,"CL3 Technology, LLC",4,13,/ip/REFURBISHED-Dell-Latitude-E6400-C2-2-4GHz-4GB-160GB-CMB-Windows-10-Pro-64-Laptop/118851719
"HP Pavilion 14-BA175NR Natural Silver 14 inch Touch Laptop, Windows 10, Core i5-8250U QC Processor, 8GB Memory, 1TB Hard Drive, UMA Graphics, B&O Play",29432104,FALSE,$679.99 ,,Not Available,3,4,HP,Walmart,4,14,/ip/HP-Pavilion-14-BA175NR-Natural-Silver-14-inch-Touch-Laptop-Windows-10-Core-i5-8250U-QC-Processor-8GB-Memory-1TB-Hard-Drive-UMA-Graphics-B-O-Play/429432104
"HP X2 Detachable Laptop 10.1""Touchscreen, Intel Atom x5-Z8350, Intel HD Graphics 400, 64GB eMMC, 4GB SDRAM, HP Active Pen, Natural Silver, 10-p018wm",35082292,FALSE,$299.00 ,,Not Available,2.8462,13,HP,Walmart,4,15,/ip/HP-X2-Detachable-Laptop-10-1-Touchscreen-Intel-Atom-x5-Z8350-Intel-HD-Graphics-400-64GB-eMMC-4GB-SDRAM-HP-Active-Pen-Natural-Silver-10-p018wm/435082292
"HP Jaguar 15-bs080wm, 15.6"" Natural Silver Touch Laptop, Windows 10, Intel Core i7-7500U Processor, 8GB Memory, 1TB Hard Drive",31040097,FALSE,$609.79 ,,Not Available,4.4667,15,HP,PT ELIFE LLC,4,16,/ip/HP-Jaguar-15-bs080wm-15-6-Natural-Silver-Touch-Laptop-Windows-10-Intel-Core-i7-7500U-Processor-8GB-Memory-1TB-Hard-Drive/931040097
"HP 14-DF0020NR 14"" FHD IPS Natural Silver Laptop, Core i3-8130U, 4GB Memory, 128GB SSD, Intel UHD Graphics 620, Windows 10 Home in S mode",84297786,FALSE,$495.54 ,,Not Available,4,5,HP,Walmart,4,17,/ip/HP-14-DF0020NR-14-FHD-IPS-Natural-Silver-Laptop-Core-i3-8130U-4GB-Memory-128GB-SSD-Intel-UHD-Graphics-620-Windows-10-Home-in-S-mode/684297786
Dell Latitude D630 Laptop DVD WIFI Windows 7 Professional Refurbished,39996604,FALSE,$98.00 ,,Not Available,3,2,Dell,"CL3 Technology, LLC",4,18,/ip/Dell-Latitude-D630-Laptop-DVD-WIFI-Windows-7-Professional-Refurbished/339996604
"HP Black Licorice 15.6"" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home",47836539,FALSE,$367.98 ,,Available,3.6705,176,HP,EZ Tech,4,19,/ip/HP-Black-Licorice-15-6-15-F387WM-Laptop-PC-with-AMD-A8-7410-Processor-4GB-Memory-touch-screen-500GB-Hard-Drive-and-Windows-10-Home/47836539
"HP Black 15.6"" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home",46429969,FALSE,$305.91 ,,Available,3.2241,299,HP,EZ Tech,4,20,/ip/HP-Black-15-6-15-f233wm-Laptop-PC-with-Intel-Celeron-N3050-Processor-4GB-Memory-500GB-Hard-Drive-and-Windows-10-Home/46429969
"HP Stream 14"" Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage",54056482,FALSE,$245.00 ,,Not Available,3.39,200,HP,El Chasqui USA Company,5,1,/ip/HP-Stream-14-Laptop-Windows-10-Home-Office-365-Personal-1-year-included-Intel-Celeron-N3060-Processor-4GB-RAM-32GB-eMMC-Storage/54056482
"Dell Inspiron 13 Laptop: Core i5-8250U, 256GB SSD, 8GB RAM, 13.3"" Full HD Touch Display, Windows 10",78479904,FALSE,$675.00 ,,Not Available,5,2,Dell,El Chasqui USA Company,5,2,/ip/Dell-Inspiron-13-Laptop-Core-i5-8250U-256GB-SSD-8GB-RAM-13-3-Full-HD-Touch-Display-Windows-10/178479904
"HP Envy 13 Ultra Thin Laptop 13.3"" Full-HD, Intel Core i5-8250U, Intel UHD Graphics 620, 256GB SSD, 8GB SDRAM, Fingerprint reader, 13-ah0051wm",60152122,FALSE,$799.00 ,,Available,4.8,10,HP,Walmart,5,3,/ip/HP-Envy-13-Ultra-Thin-Laptop-13-3-Full-HD-Intel-Core-i5-8250U-Intel-UHD-Graphics-620-256GB-SSD-8GB-SDRAM-Fingerprint-reader-13-ah0051wm/560152122
"Refurbished HP 15-cc050wm Silver Iridium Ci5 Laptop 1TB Hard Drive 12GB Memory 15.6""",56136484,FALSE,$499.99 ,,Not Available,5,1,HP,Tech Cell Corp.,5,4,/ip/Refurbished-HP-15-cc050wm-Silver-Iridium-Ci5-Laptop-1TB-Hard-Drive-12GB-Memory-15-6/56136484
"HP 15-ay039wm 15.6"" Silver Fusion Laptop, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive",51397788,FALSE,$439.00 ,,Not Available,4.0532,301,HP,El Chasqui USA Company,5,5,/ip/HP-15-ay039wm-15-6-Silver-Fusion-Laptop-Windows-10-Intel-Core-i3-6100U-Processor-8GB-Memory-1TB-Hard-Drive/51397788
"Dell Inspiron 11 Laptop, 11.6"", Intel® Pentium® N3710, Intel® HD Graphics, 500GB 5400 HDD Storage, 4GB RAM, i3168-3272GRY",55315115,FALSE,$327.88 ,,Available,3.5342,5588,Dell,EZ Tech,5,6,/ip/Dell-Inspiron-11-Laptop-11-6-Intel-Pentium-N3710-Intel-HD-Graphics-500GB-5400-HDD-Storage-4GB-RAM-i3168-3272GRY/55315115
"HP 15.6"" Touchscreen Laptop: Core i3-7100U, 1TB HDD, 8GB DDR4 RAM, Wifi AC, DVD RW, Windows 10",56716557,FALSE,$449.00 ,,Not Available,4,1,HP,RAPID RABBIT LLC,5,7,/ip/HP-15-6-Touchscreen-Laptop-Core-i3-7100U-1TB-HDD-8GB-DDR4-RAM-Wifi-AC-DVD-RW-Windows-10/956716557
"HP Eclipse Ci3 14-bf040wm 14” Laptop, Full HD IPS Mico Edge Display, Windows 10 Home, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive",42050069,FALSE,$475.00 ,,Not Available,4.875,8,HP,Hooray Tech Inc,5,8,/ip/HP-Eclipse-Ci3-14-bf040wm-14-Laptop-Full-HD-IPS-Mico-Edge-Display-Windows-10-Home-Intel-Core-i3-7100U-Processor-8GB-Memory-1TB-Hard-Drive/342050069
"Refurbished Dell Latitude E7440 14"" Laptop, Windows 10 Pro, Intel Core i5-4200U Processor, 8GB RAM, 128GB Solid State Drive",53946922,FALSE,$259.99 ,,Not Available,4.5833,12,Dell,"ASN Depot, Inc.",5,9,/ip/Refurbished-Dell-Latitude-E7440-14-Laptop-Windows-10-Pro-Intel-Core-i5-4200U-Processor-8GB-RAM-128GB-Solid-State-Drive/53946922
"HP 15-DB0030NR, Smoke Gray 15.6 inch Touch Laptop, Windows 10, R3-2200U DC Processor, 8GB Memory, 1TB Hard Drive, UMA Graphics, DVD",99554369,FALSE,$506.33 ,,Not Available,5,2,HP,Walmart,5,10,/ip/HP-15-DB0030NR-Smoke-Gray-15-6-inch-Touch-Laptop-Windows-10-R3-2200U-DC-Processor-8GB-Memory-1TB-Hard-Drive-UMA-Graphics-DVD/499554369
"Dell XPS Gaming Laptop 15.6"", Intel Core i9-8950HK- Nvidia GeForce GTX 1050 Ti- 1TB PCie SSD, 32GB RAM",13695924,FALSE,"$2,779.00 ",,Not Available,0,,Dell,Avallax,5,11,/ip/Dell-XPS-Gaming-Laptop-15-6-Intel-Core-i9-8950HK-Nvidia-GeForce-GTX-1050-Ti-1TB-PCie-SSD-32GB-RAM/813695924
"HP 15-BA015WM,15.6"" Laptop, Windows 10, AMD E2-7110 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD",65162278,FALSE,$298.99 ,,Not Available,3,19,HP,25hrs Trading(Tech),5,12,/ip/HP-15-BA015WM-15-6-Laptop-Windows-10-AMD-E2-7110-Quad-Core-Processor-4GB-Memory-500GB-Hard-Drive-DVD/765162278
"HP Stream 14-ax010nr 14"" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage",54512366,FALSE,$239.00 ,,Not Available,3.3902,123,HP,El Chasqui USA Company,5,13,/ip/HP-Stream-14-ax010nr-14-Laptop-Windows-10-Home-Office-365-Personal-1-year-subscription-included-Intel-Celeron-N3060-Processor-4GB-RAM-32GB-eMMC-Stora/54512366
"HP Eclipse Ci5 14-bf050wm 14” Laptop, Full HD IPS Mico Edge Display, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive + 128 SSD, Windows 10 Home",79111314,FALSE,$629.00 ,,Not Available,3.8571,7,HP,Walmart,5,14,/ip/HP-Eclipse-Ci5-14-bf050wm-14-Laptop-Full-HD-IPS-Mico-Edge-Display-Intel-Core-i5-7200U-Processor-8GB-Memory-1TB-Hard-Drive-128-SSD-Windows-10-Home/579111314
"Dell G3 Gaming Laptop, 17.3"", Intel® Core™ i7-8750H, NVIDIA® GeForce® GTX 1050 Ti 4GB, 1TB HDD + 128GB SSD Storage, 8GB RAM, G3779-7934BLK-PUS",75627579,FALSE,$984.99 ,"$1,049.99 ",Not Available,4.6875,16,Dell,Beach Camera,5,15,/ip/Dell-G3-Gaming-Laptop-17-3-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1050-Ti-4GB-1TB-HDD-128GB-SSD-Storage-8GB-RAM-G3779-7934BLK-PUS/975627579
"Ematic 11.6"" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Atom Quad-Core Processor, 2GB RAM, 32GB Flash Storage (EWT117)",47429542,FALSE,$189.00 ,,Not Available,3.5,40,Ematic,Walmart,5,16,/ip/Ematic-11-6-Laptop-Touchscreen-2-in-1-Windows-10-Intel-Atom-Quad-Core-Processor-2GB-RAM-32GB-Flash-Storage-EWT117/247429542
"Dell - Inspiron 2-in-1 11.6"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 500GB HD - Red",52443743,FALSE,$331.29 ,,Not Available,3.5366,5604,Dell,25hrs Trading(Tech),5,17,/ip/Dell-Inspiron-2-in-1-11-6-Touch-Screen-Laptop-Intel-Pentium-4GB-Memory-500GB-HD-Red/52443743
"Lenovo Flex 6 Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB PCIe SSD 14"" Touchscreen Convertible 2-in-1 Laptop Windows 10 Home",71651893,FALSE,$861.27 ,,Not Available,0,,Lenovo,Walmart,5,18,/ip/Lenovo-Flex-6-Intel-Core-i5-8th-Gen-8250U-1-60-GHz-8-GB-Memory-256-GB-PCIe-SSD-14-Touchscreen-Convertible-2-in-1-Laptop-Windows-10-Home/171651893
"Ematic 14.1"" Laptop PC with Intel Atom Quad-Core Processor, 4GB Memory, 32GB Flash Storage and Windows 10 EWT147",56179117,FALSE,$219.00 ,,Not Available,3.3174,167,Ematic,Walmart,5,19,/ip/Ematic-14-1-Laptop-PC-with-Intel-Atom-Quad-Core-Processor-4GB-Memory-32GB-Flash-Storage-and-Windows-10-EWT147/456179117
"HP 15-ay041wm 15.6"" Silver Fusion Laptop, Touch Screen, Windows 10, Intel Core i3-6100U Processor, 8GB Memory, 1TB Hard Drive",51397784,FALSE,$529.00 ,,Not Available,3.8897,136,HP,El Chasqui USA Company,5,20,/ip/HP-15-ay041wm-15-6-Silver-Fusion-Laptop-Touch-Screen-Windows-10-Intel-Core-i3-6100U-Processor-8GB-Memory-1TB-Hard-Drive/51397784
"HP 15-bs020WM, 15.6"" Touch Laptop, Windows 10, Intel Pentium N3710 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD",23892529,FALSE,$332.95 ,,Not Available,3.0465,43,HP,Tech Max,6,1,/ip/HP-15-bs020WM-15-6-Touch-Laptop-Windows-10-Intel-Pentium-N3710-Quad-Core-Processor-4GB-Memory-500GB-Hard-Drive-DVD/323892529
"Dell - Inspiron 17 5000 Laptop, 17.3-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 2 TB 5400 RPM HDD, AMD Radeon 530 Graphics, i5770-7708SLV",95373302,FALSE,$899.00 ,,Not Available,3.9692,3445,Dell,Walmart,6,2,/ip/Dell-Inspiron-17-5000-Laptop-17-3-inch-FHD-Intel-Core-i7-8550U-16GB-2400MHz-DDR4-2-TB-5400-RPM-HDD-AMD-Radeon-530-Graphics-i5770-7708SLV/695373302
"Dell Black 15.6"" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home",49835462,FALSE,$329.00 ,,Not Available,3.4055,11505,Dell,El Chasqui USA Company,6,3,/ip/Dell-Black-15-6-Inspiron-i3552-Laptop-PC-with-Intel-Celeron-N3050-Processor-4GB-Memory-500GB-Hard-Drive-and-Windows-10-Home/49835462
"HP 17-BY0010NR Jet Black 17.3 inch Laptop, Windows 10, Pentium N5000 QC Processor, 4GB Memory, 1TB Hard Drive, UMA Graphics, DVD",66868913,FALSE,$465.99 ,,Not Available,5,1,HP,Walmart,6,4,/ip/HP-17-BY0010NR-Jet-Black-17-3-inch-Laptop-Windows-10-Pentium-N5000-QC-Processor-4GB-Memory-1TB-Hard-Drive-UMA-Graphics-DVD/466868913
"HP Envy 13-AH0010NR Natural Silver 13.3 inch Touch Laptop, Windows 10, Core i7-8550U QC Processor, 8GB Memory, 256 GB SSD PCIe Hard Drive, UMA Graphics, Backlit Keyboard, Bang & Olufsen",96268466,FALSE,$879.99 ,,Not Available,0,,HP,Walmart,6,5,/ip/HP-Envy-13-AH0010NR-Natural-Silver-13-3-inch-Touch-Laptop-Windows-10-Core-i7-8550U-QC-Processor-8GB-Memory-256-GB-SSD-PCIe-Hard-Drive-UMA-Graphics-Ba/996268466
"HP Envy 17-AE110NR Natural Silver 17.3 inch Touch Laptop, Windows 10, Core i7-8550U QC Processor, 12GB Memory, 1TB Hard Drive, DSC MX150 4GB Graphics, DVD, Backlit, Bang & Olufsen",91288981,FALSE,"$1,169.99 ",,Not Available,4.3333,3,HP,Walmart,6,6,/ip/HP-Envy-17-AE110NR-Natural-Silver-17-3-inch-Touch-Laptop-Windows-10-Core-i7-8550U-QC-Processor-12GB-Memory-1TB-Hard-Drive-DSC-MX150-4GB-Graphics-DVD-/491288981
"HP Envy 13-d040wm 13.3"" Laptop,  Quad HD+ Display, Windows 10, Intel Core i7-6500U Processor, 8GB Memory, 256GB  Solid State Drive, Natural Silver",51397794,FALSE,$719.99 ,,Not Available,5,1,HP,Oasis Express L.L.C.,6,7,/ip/HP-Envy-13-d040wm-13-3-Laptop-Quad-HD-Display-Windows-10-Intel-Core-i7-6500U-Processor-8GB-Memory-256GB-Solid-State-Drive-Natural-Silver/51397794
"Certified Refurbished HP 17-ar050wm, 17.3"" Laptop, Windows 10 Home, AMD A10-9620P QC, 8GB RAM, 1TB HDD",84618657,FALSE,$374.99 ,$549.00 ,Not Available,4,10,HP,VIPOUTLET,6,8,/ip/Certified-Refurbished-HP-17-ar050wm-17-3-Laptop-Windows-10-Home-AMD-A10-9620P-QC-8GB-RAM-1TB-HDD/684618657
"HP - 17.3"" Laptop - Intel Core i5 - 8GB Memory - 1TB HDD",95211693,FALSE,$491.87 ,,Not Available,3.25,4,HP,ELAVA LLC,6,9,/ip/HP-17-3-Laptop-Intel-Core-i5-8GB-Memory-1TB-HDD/195211693
"HP 17-Bs010Nr 17.3"" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive",55868223,FALSE,$498.00 ,,Not Available,3.4,5,HP,El Chasqui USA Company,6,10,/ip/HP-17-Bs010Nr-17-3-Laptop-Windows-10-Home-Intel-Pentium-N3710-Quad-Core-Processor-4GB-RAM-1TB-Hard-Drive/55868223
"Megatron 14.1 Black touch screen 2-in-1 Convertible Laptop PC with Intel Atom Cherry Trail Z8300 Processor, 2GB Memory, 32GB Flash Drive and Windows 10",50998040,FALSE,$279.00 ,,Not Available,2.7297,37,IVIEW,Walmart,6,11,/ip/Megatron-14-1-Black-touch-screen-2-in-1-Convertible-Laptop-PC-Intel-Atom-Cherry-Trail-Z8300-Processor-2GB-Memory-32GB-Flash-Drive-Windows-10/50998040
"15.6"" Vivobook Max Laptop, Intel Pentium N4200, 1.10GHz, 4GB Memory, 500GB Hard Drive, Windows 10, Chocolate Black",47652139,FALSE,$269.00 ,,Not Available,3.3333,3,HP,Walmart,6,12,/ip/15-6-Vivobook-Max-Laptop-Intel-Pentium-N4200-1-10GHz-4GB-Memory-500GB-Hard-Drive-Windows-10-Chocolate-Black/747652139
Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.3GHz / 8GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive / 1.5GB Video Memory / OS X 10.10 Yosemite / ThunderBolt / USB 3.0 / DVD Burner,8946766,FALSE,$999.00 ,,Available,5,1,Apple,"Double Dex, LLC",6,13,/ip/Apple-MacBook-Pro-15-4-Inch-Laptop-Intel-QuadCore-i7-2-3GHz-8GB-DDR3-Memory-1TB-SSHD-Solid-State-Hybrid-Drive-1-5GB-Video-Memory-OS-X-10-10-Yosemite-/708946766
"Asus ROG Strix 15.6"" Gaming Laptop Intel Core i7-7700HQ, NVIDIA GeForce GTX 1050, 16GB RAM, 1TB HDD, GL503VD-DB71",80024827,FALSE,"$1,079.99 ",,Not Available,4.5,2,ASUS,"iNetSupply.com, LLC",6,14,/ip/Asus-ROG-Strix-15-6-Gaming-Laptop-Intel-Core-i7-7700HQ-NVIDIA-GeForce-GTX-1050-16GB-RAM-1TB-HDD-GL503VD-DB71/780024827
"MSI GS73 4K Gaming Laptop 17.3"", Intel Core i7-8750H, NVIDIA GeForce GTX 1070 8GB, 512GB SSD + 2TB HDD Storage, 16GB RAM, Stealth-014",29434087,FALSE,"$2,164.20 ",,Available,0,,MSI,DealClock,6,15,/ip/MSI-GS73-4K-Gaming-Laptop-17-3-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1070-8GB-512GB-SSD-2TB-HDD-Storage-16GB-RAM-Stealth-014/129434087
"iView MEGATRON II - 14.1"" Convertible Touchscreen Laptop (2 in 1) with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, 2MP Front Camera and 5MP Rear Camera, 10 hour battery - Black",56123852,FALSE,$219.00 ,,Available,3.0217,46,IVIEW,Walmart,6,16,/ip/iView-MEGATRON-II-14-1-Convertible-Touchscreen-Laptop-2-1-Windows-10-Intel-Atom-Processor-2GB-memory-32GB-storage-2MP-Front-Camera-5MP-Rear-Camera-10/56123852
"ASUS VivoBook Flip 14 Thin and Lightweight 2-in-1 Full HD Touchscreen Laptop, Intel 8th Gen Core i3-8130U up to 3.4GHz Processor, 4GB DDR4, 128GB SSD, Windows 10, TP412UA-IH31T",64234748,FALSE,$418.95 ,$499.00 ,Not Available,3.6667,9,ASUS,Walmart,6,17,/ip/ASUS-VivoBook-Flip-14-Thin-Lightweight-2-in-1-Full-HD-Touchscreen-Laptop-Intel-8th-Gen-Core-i3-8130U-3-4GHz-Processor-4GB-DDR4-128GB-SSD-Windows-10-T/164234748
"ASUS ROG Strix Gaming Laptop 17.3"", Intel Core i7-8750, NVIDIA GeForce GTX 1060 6GB, 256GB SSD + 1TB SSHD Storage, 16GB RAM, GL703GM-DS74",82229256,FALSE,"$1,615.11 ",,Not Available,0,,ASUS,Walmart,6,18,/ip/ASUS-ROG-Strix-Gaming-Laptop-17-3-Intel-Core-i7-8750-NVIDIA-GeForce-GTX-1060-6GB-256GB-SSD-1TB-SSHD-Storage-16GB-RAM-GL703GM-DS74/482229256
Certified Refurbished - Apple MacBook Pro Retina 15-Inch Laptop - 2.6Ghz Core i7 / 8GB RAM / 512GB SSD MC976LL/A (Grade B),8124557,FALSE,$754.00 ,,Not Available,0,,Apple,GainSaver,6,19,/ip/Certified-Refurbished-Apple-MacBook-Pro-Retina-15-Inch-Laptop-2-6Ghz-Core-i7-8GB-RAM-512GB-SSD-MC976LL-A-Grade-B/808124557
Apple MacBook Pro 13.3'' MC700ll/A Laptop Computer Intel i5 Dual Core 2.3GHz 4GB 320GB ( Certified Refurbished - Grade C ),31105937,FALSE,$349.97 ,,Available,5,2,Apple,TekReplay,6,20,/ip/Apple-MacBook-Pro-13-3-MC700ll-A-Laptop-Computer-Intel-i5-Dual-Core-2-3GHz-4GB-320GB-Certified-Refurbished-Grade-C/131105937
"MSI GS73 4K Gaming Laptop 17.3"", Intel Core i7-8750H, NVIDIA GeForce GTX 1070 8GB, 512GB SSD + 2TB HDD Storage, 16GB RAM, Stealth-014",29434087,FALSE,"$2,164.20 ",,Available,0,,MSI,DealClock,7,1,/ip/MSI-GS73-4K-Gaming-Laptop-17-3-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1070-8GB-512GB-SSD-2TB-HDD-Storage-16GB-RAM-Stealth-014/129434087
"iView MEGATRON II - 14.1"" Convertible Touchscreen Laptop (2 in 1) with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, 2MP Front Camera and 5MP Rear Camera, 10 hour battery - Black",56123852,FALSE,$219.00 ,,Available,3.0217,46,IVIEW,Walmart,7,2,/ip/iView-MEGATRON-II-14-1-Convertible-Touchscreen-Laptop-2-1-Windows-10-Intel-Atom-Processor-2GB-memory-32GB-storage-2MP-Front-Camera-5MP-Rear-Camera-10/56123852
"ASUS VivoBook Flip 14 Thin and Lightweight 2-in-1 Full HD Touchscreen Laptop, Intel 8th Gen Core i3-8130U up to 3.4GHz Processor, 4GB DDR4, 128GB SSD, Windows 10, TP412UA-IH31T",64234748,FALSE,$418.95 ,$499.00 ,Not Available,3.6667,9,ASUS,Walmart,7,3,/ip/ASUS-VivoBook-Flip-14-Thin-Lightweight-2-in-1-Full-HD-Touchscreen-Laptop-Intel-8th-Gen-Core-i3-8130U-3-4GHz-Processor-4GB-DDR4-128GB-SSD-Windows-10-T/164234748
"ASUS ROG Strix Gaming Laptop 17.3"", Intel Core i7-8750, NVIDIA GeForce GTX 1060 6GB, 256GB SSD + 1TB SSHD Storage, 16GB RAM, GL703GM-DS74",82229256,FALSE,"$1,615.11 ",,Not Available,0,,ASUS,Walmart,7,4,/ip/ASUS-ROG-Strix-Gaming-Laptop-17-3-Intel-Core-i7-8750-NVIDIA-GeForce-GTX-1060-6GB-256GB-SSD-1TB-SSHD-Storage-16GB-RAM-GL703GM-DS74/482229256
Certified Refurbished - Apple MacBook Pro Retina 15-Inch Laptop - 2.6Ghz Core i7 / 8GB RAM / 512GB SSD MC976LL/A (Grade B),8124557,FALSE,$754.00 ,,Not Available,0,,Apple,GainSaver,7,5,/ip/Certified-Refurbished-Apple-MacBook-Pro-Retina-15-Inch-Laptop-2-6Ghz-Core-i7-8GB-RAM-512GB-SSD-MC976LL-A-Grade-B/808124557
